URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
https://www.flyingstarcafe.com,29,www.flyingstarcafe.com,22,0,com,100,1,0.5229071,0.056777843,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,4971,51686,1,flyingstarcafe,100,100,0,1,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,184,68,41,201,16,273,1
http://onlinebasvurusayfasibireyselbasvuru.line.pm/devlet/,57,onlinebasvurusayfasibireyselbasvuru.line.pm,43,0,pm,32.27607843,0.9,0.0000834,0.05254997,2,1,0,0,0,47,0.825,0,0,0,0,0,3,0.053,0,69,322,1,onlinebasvurusayfasibireyselbasvurulinedevlet,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
https://www.volkswagen-classic.de,32,www.volkswagen-classic.de,25,0,de,100,0.611111111,0.0326503,0.053902736,2,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,2940,814,1,volkswagen-classic,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,137,2,13,65,6,10,1
https://www.thechimneyhouse.com,30,www.thechimneyhouse.com,23,0,com,100,1,0.5229071,0.06054281,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,665,1530,1,thechimneyhouse,100,100,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,22,4,19,30,5,15,1
https://www.washcoll.edu,23,www.washcoll.edu,16,0,edu,100,1,0.0115013,0.055250514,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,3096,9283,1,washcoll,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,133,18,47,225,8,22,1
https://www-rakuten-card-co-jp.ng84k.com/pc/login.php,53,www-rakuten-card-co-jp.ng84k.com,32,0,com,31.56629093,0.357142857,0.5229071,0.046809015,3,1,0,0,0,34,0.642,2,0.038,0,0,0,9,0.17,1,106,2521,1,www-rakuten-card-co-jpng84kpcloginphp,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
https://www.renfrowhardware.com,30,www.renfrowhardware.com,23,0,com,100,1,0.5229071,0.059776637,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,621,8047,1,renfrowhardware,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,14,23,28,73,1,84,1
https://host-live-systeh.firebaseapp.com/,41,host-live-systeh.firebaseapp.com,32,0,com,68.64346591,0.428571429,0.5229071,0.056581214,3,1,0,0,0,28,0.683,0,0,0,0,0,5,0.122,1,14,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.jjpaperieco.com,26,www.jjpaperieco.com,19,0,com,100,1,0.5229071,0.061360364,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,3948,8618,1,jjpaperie,81.81818182,81.81818182,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,34,13,28,92,237,23,1
https://www.shonan-monorail.co.jp,32,www.shonan-monorail.co.jp,25,0,jp,100,0.5,0.0230451,0.066660464,2,2,0,0,0,17,0.531,0,0,0,0,0,3,0.094,1,1477,268,1,shonan-monorailco,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,21,2,11,150,1,54,1
https://www.st-hibari.co.jp,26,www.st-hibari.co.jp,19,0,jp,100,0.583333333,0.0230451,0.055306536,2,2,0,0,0,11,0.423,0,0,0,0,0,3,0.115,1,232,2748,1,st-hibarico,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,10,9,53,1,21,1
http://wsdownloads.cn/,21,wsdownloads.cn,14,0,cn,69.43933824,1,0.0033218,0.054648358,2,0,0,0,0,13,0.619,0,0,0,0,0,1,0.048,0,13,88,1,wsdownloads,100,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
https://www.commune-anjou.fr,27,www.commune-anjou.fr,20,0,fr,100,0.615384615,0.0141483,0.059339085,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,638,486,1,commune-anjou,100,100,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,35,10,24,40,0,5,1
https://case1009601563058632012963.web.app/,42,case1009601563058632012963.web.app,34,0,app,25.60553633,0.9,0.001502,0.018223289,3,1,0,0,0,10,0.238,22,0.524,0,0,0,2,0.048,1,9,135,0,0,3.333333333,3.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.squaremouth.com,26,www.squaremouth.com,19,0,com,100,1,0.5229071,0.059401666,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1228,8678,1,squaremouth,100,100,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,39,1,6,134,0,138,1
https://www.autismworks.com,26,www.autismworks.com,19,0,com,100,1,0.5229071,0.059325149,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1543,683,1,autismworks,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,18,5,15,36,0,41,1
https://callets.de/excel/filesa/?email=,39,callets.de,10,0,de,34.14357479,1,0.0326503,0.06179934,2,0,0,0,0,25,0.641,0,0,1,1,0,4,0.154,1,39,167,1,calletsexcelfilesa?email=,0,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
https://account-status-42623.web.app/mappeal.html,48,account-status-42623.web.app,28,0,app,32.30786663,0.541666667,0.001502,0.047595666,3,1,0,0,0,29,0.604,5,0.104,0,0,0,6,0.125,1,108,8125,1,account-status-42623webmealhtm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.oklahomaminerals.com,31,www.oklahomaminerals.com,24,0,com,100,1,0.5229071,0.066758608,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,2171,3381,1,oklahomaminerals,100,100,0,1,1,0,0,1,0,2,1,1,1,1,0,1,1,0,1,38,30,40,85,9,121,1
http://www.lotys.ru,18,www.lotys.ru,12,0,ru,75,1,0.0180132,0.055267574,2,1,0,0,0,6,0.333,0,0,0,0,0,1,0.056,0,11,109,1,lotys,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.shophazelandrose.com,31,www.shophazelandrose.com,24,0,com,100,1,0.5229071,0.061310049,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,4703,54661,1,shophazelandrose,100,100,0,0,1,0,0,1,0,19,0,0,1,1,1,1,1,0,1,77,1,18,143,4,25,1
http://pbhadra07.github.io/fb_login,35,pbhadra07.github.io,19,0,io,47.19387755,0.625,0.0129268,0.042074263,2,1,0,0,0,22,0.629,2,0.057,0,0,0,4,0.114,0,9,50,1,pbhadra07githubfb_login,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.fundjstuff.com,25,www.fundjstuff.com,18,0,com,100,1,0.5229071,0.040606324,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,310,870,1,fundjstuff,100,100,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,18,2,8,40,0,11,1
https://www.thestoryofeva.com,28,www.thestoryofeva.com,21,0,com,100,1,0.5229071,0.062099821,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,4997,46350,1,thestoryofeva,100,100,1,1,0,0,0,1,0,210,0,1,0,1,0,0,1,1,1,83,74,6,25,0,10,1
https://www.wonderslist.com,26,www.wonderslist.com,19,0,com,100,1,0.5229071,0.06156028,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,753,9381,1,wonderslist,100,100,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,33,8,30,130,2,136,1
https://www.sfgateway.com,24,www.sfgateway.com,17,0,com,100,1,0.5229071,0.055083706,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,740,14095,1,sfgateway,100,100,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,27,10,25,97,1,63,1
https://www.greatwestlifeco.com,30,www.greatwestlifeco.com,23,0,com,100,1,0.5229071,0.064025769,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,2334,304,1,greatwestlife,86.66666667,86.66666667,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,4,2,9,62,0,7,1
https://www.socialbicycles.com,29,www.socialbicycles.com,22,0,com,100,1,0.5229071,0.064189891,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,164,183,1,socialbicycles,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,2,4,0,1,11,1
http://psp.185-174-136-55.cprapid.com/info/,42,psp.185-174-136-55.cprapid.com,30,0,com,26.9808927,0.423076923,0.5229071,0.034056782,3,2,0,0,0,17,0.405,11,0.262,0,0,0,7,0.167,0,11,85,1,psp185-174-136-55cprapidinfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.akhmatova.spb.ru,27,www.akhmatova.spb.ru,20,0,ru,100,0.769230769,0.0180132,0.052302962,2,2,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,2810,31229,1,akhmatovaspb,0,0,1,0,1,1,0,0,0,11,0,0,0,1,0,0,0,0,1,44,26,20,114,0,46,1
https://www.nzequestrian.org.nz,30,www.nzequestrian.org.nz,23,0,nz,100,0.8125,0.0019933,0.056274869,2,2,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,998,33099,1,zequestriaorg,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,36,9,39,363,3,362,1
https://www.joinhoney.com,24,www.joinhoney.com,17,0,com,100,1,0.5229071,0.062820663,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,3539,11792,1,joinhoney,100,100,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,106,2,21,10,0,14,1
https://www.bend-oregon-real-estate.net,38,www.bend-oregon-real-estate.net,31,0,net,100,0.304347826,0.0384199,0.067808919,3,1,0,0,0,22,0.579,0,0,0,0,0,4,0.105,1,494,6225,1,bend-oregon-real-estate,100,100,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,5,7,0,58,1,70,1
https://www.ipdps.org,20,www.ipdps.org,13,0,org,100,1,0.0799628,0.051921347,3,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,260,848,1,ipdps,100,100,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,12,2,5,28,1,8,1
http://www.peculiareyewear.com,29,www.peculiareyewear.com,23,0,com,67.77128005,1,0.5229071,0.063581095,3,1,0,0,0,17,0.586,0,0,0,0,0,1,0.034,0,2,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.lapetitemaisoncouture.com,36,www.lapetitemaisoncouture.com,29,0,com,100,1,0.5229071,0.067163975,3,1,0,0,0,23,0.639,0,0,0,0,0,1,0.028,1,2098,9381,1,lapetitemaisonuture,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,44,18,17,0,1,102,1
http://www.taxiinspector.com.au,30,www.taxiinspector.com.au,24,0,au,75.5,0.823529412,0.0100856,0.065018369,2,2,0,0,0,17,0.567,0,0,0,0,0,2,0.067,0,68,80,1,txiinspectorcom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.statnisprava.cz,26,www.statnisprava.cz,19,0,cz,100,1,0.0036307,0.058274219,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,687,432,1,statnisprava,100,100,1,1,1,1,0,1,3,11,0,1,0,1,0,0,0,0,1,11,8,15,116,1,52,1
https://www.openkitchenmiami.com,31,www.openkitchenmiami.com,24,0,com,100,1,0.5229071,0.064403874,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,723,3831,1,openkitchenmiami,100,100,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,12,18,32,52,0,52,1
https://www.ahmadi.it,20,www.ahmadi.it,13,0,it,100,1,0.012178,0.057899108,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,1065,1746,1,ahmad,83.33333333,83.33333333,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,53,12,43,34,0,48,1
https://www.ulif.org.ua,22,www.ulif.org.ua,15,0,ua,100,0.625,0.0023239,0.04717169,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,1195,5112,1,liforg,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,54,16,6,135,0,83,1
https://www.trademarkelite.com,29,www.trademarkelite.com,22,0,com,100,1,0.5229071,0.065949651,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1652,38301,1,trademarkelite,100,100,1,0,1,1,0,1,0,2,0,1,0,1,0,0,1,0,1,50,4,10,137,4,30,1
http://www.namesupermart.cn,26,www.namesupermart.cn,20,0,cn,58.90042291,1,0.0033218,0.063404874,2,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
http://www.yummybox.uk,21,www.yummybox.uk,15,0,uk,62.07264957,1,0.028555,0.038129871,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,42,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.grandcentralterminal.com,35,www.grandcentralterminal.com,28,0,com,100,1,0.5229071,0.064089382,3,1,0,0,0,22,0.629,0,0,0,0,0,1,0.029,1,1170,9381,1,grandcentralterminal,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,33,21,50,112,6,148,1
https://bafybeiggx6yda6js66622qz5qixhpkraydjagkjzpmwtdmxpvtkzkiw47u.ipfs.dweb.link/qenjeff.html,95,bafybeiggx6yda6js66622qz5qixhpkraydjagkjzpmwtdmxpvtkzkiw47u.ipfs.dweb.link,74,0,link,10.54000168,0.536231884,0.0003306,0.030058191,4,2,0,0,0,72,0.758,10,0.105,0,0,0,5,0.053,1,9,103,1,bafybeiggx6yda6js66622qz5qixhpkraydjagkjzpmwtdmxpvtkzkiw47uipfsdwebqenjeffhtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.protradecraft.com,28,www.protradecraft.com,21,0,com,100,1,0.5229071,0.064618992,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,1116,2574,1,protradecraft,100,100,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,106,5,15,84,0,26,1
https://www.supplementsdiary.com,31,www.supplementsdiary.com,24,0,com,100,1,0.5229071,0.056397585,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,944,12101,1,supplementsdiary,100,100,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,16,16,24,0,5,90,1
http://www.trexcars.com,22,www.trexcars.com,16,0,com,76.6025641,1,0.5229071,0.065764786,3,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.nowinstock.net,25,www.nowinstock.net,18,0,net,100,1,0.0384199,0.061722101,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1047,2722,1,nowinstock,100,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,33,2,11,663,11,48,1
https://t.ly/bhpe3rivers/verify,31,t.ly,4,0,ly,33.41666667,1,0.0001384,0.043574945,2,0,0,0,0,19,0.613,1,0.032,0,0,0,3,0.097,1,402,27681,1,tbhpe3riversverify,0,100,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,22,2,7,57,3,25,0
https://www.canada-suisse.ch,27,www.canada-suisse.ch,20,0,ch,100,0.538461538,0.0049832,0.063804755,2,1,0,0,0,13,0.481,0,0,0,0,0,2,0.074,1,2257,1902,1,anada-suisse,92.30769231,92.30769231,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,75,17,24,287,1,294,1
https://www.locustgrove-ga.gov,29,www.locustgrove-ga.gov,22,0,gov,100,0.857142857,0.0033282,0.059615572,3,1,0,0,0,15,0.517,0,0,0,0,0,2,0.069,1,1690,10207,1,locustgrove-ga,100,100,1,0,1,1,0,1,0,2,0,1,0,0,0,0,1,0,1,1,24,14,89,1,6,1
https://www.lodginginnapavalley.com,34,www.lodginginnapavalley.com,27,0,com,100,1,0.5229071,0.055985629,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,781,8047,1,lodginginnapavalley,100,100,1,1,1,0,0,1,0,2,0,1,1,0,0,0,0,0,1,32,7,20,67,0,71,1
https://www.lusorochas.com,25,www.lusorochas.com,18,0,com,100,1,0.5229071,0.067186149,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,526,4086,1,lusorochas,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,26,27,33,37,2,15,1
https://www.feministmormonhousewives.org,39,www.feministmormonhousewives.org,32,0,org,100,1,0.0799628,0.061795088,3,1,0,0,0,26,0.667,0,0,0,0,0,1,0.026,1,1082,2840,1,feministmmonhousewives,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,14,12,17,103,0,109,1
https://www.brittanyblackphoto.com,33,www.brittanyblackphoto.com,26,0,com,100,1,0.5229071,0.056539303,3,1,0,0,0,20,0.606,0,0,0,0,0,1,0.03,1,915,13777,1,brittanyblackphoto,100,100,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,3,11,52,12,7,1
https://forms.gle/qxxe9xuu3h1lgpyc9,34,forms.gle,9,0,gle,36.29191321,1,0.0000005,0.034727519,3,0,0,0,0,21,0.618,3,0.088,0,0,0,2,0.059,1,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://cn23151.tw1.ru/w11s/home/,32,cn23151.tw1.ru,14,0,ru,28.79166667,0.727272727,0.0180132,0.032479389,2,1,0,0,0,12,0.375,8,0.25,0,0,0,5,0.156,0,131,15747,1,cn23151tw1w11shome,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,11,1,2,0,0
https://aol-mail-109142.weeblysite.com/,39,aol-mail-109142.weeblysite.com,30,0,com,40.86021505,0.653846154,0.5229071,0.048298831,3,1,0,0,0,20,0.513,6,0.154,0,0,0,5,0.128,1,276,19995,1,aol-mail-109142weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
https://www.irelandxo.com,24,www.irelandxo.com,17,0,com,100,1,0.5229071,0.064391373,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,840,10155,1,irelandxo,100,100,1,1,1,0,0,1,0,2,0,1,1,1,1,0,0,0,1,23,33,46,96,1,8,1
https://occiactuss.ficoslop.repl.co,35,occiactuss.ficoslop.repl.co,27,0,co,37.38977072,0.458333333,0.0059772,0.064065756,2,2,0,0,0,24,0.686,0,0,0,0,0,3,0.086,1,198,869,1,occiactussfisloprepl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
http://www.haponebitold.com,26,www.haponebitold.com,20,0,com,61.33333333,1,0.5229071,0.062254842,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.grayghostplantation.com,34,www.grayghostplantation.com,27,0,com,100,1,0.5229071,0.059409076,3,1,0,0,0,21,0.618,0,0,0,0,0,1,0.029,1,710,9381,1,grayghostplantation,100,100,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,23,8,13,53,2,75,1
https://diseyco.com.co/mhggoiuygfxcvhj.html,42,diseyco.com.co,14,0,co,32.43537415,0.727272727,0.0059772,0.049773542,2,1,0,0,0,30,0.714,0,0,0,0,0,4,0.095,1,90,394,1,diseymmhggoiuygfxcvhjhtm,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
https://www.finnix.org,21,www.finnix.org,14,0,org,100,1,0.0799628,0.053076513,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,135,279,1,finnix,100,100,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,3,0,17,1
https://dev-mside-helse-norge-vw32342.pantheonsite.io/,53,dev-mside-helse-norge-vw32342.pantheonsite.io,45,0,io,44.3073789,0.428571429,0.0129268,0.051874215,2,1,0,0,0,34,0.642,5,0.094,0,0,0,6,0.113,1,141,161,1,dev-mside-helse-norge-vw32342pantheonsite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0
https://www.linuxjournal.com,27,www.linuxjournal.com,20,0,com,100,1,0.5229071,0.054176628,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,985,1039,1,linuxjournal,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,25,31,35,90,0,8,1
https://knuffelkiste.com/jp.php,31,knuffelkiste.com,16,0,com,48.36168872,1,0.5229071,0.044407114,3,0,0,0,0,20,0.645,0,0,0,0,0,3,0.097,1,33,126,1,knuffelkistejpphp,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.fotolism.us,22,www.fotolism.us,15,0,us,100,1,0.0045585,0.058881527,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,688,11386,1,fotolism,100,100,0,1,1,0,0,1,0,11,0,1,1,0,0,0,0,0,0,13,5,5,110,0,122,1
https://www.milanicosmetics.com,30,www.milanicosmetics.com,23,0,com,100,1,0.5229071,0.069077257,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,4524,8903,1,milanismetics,0,0,1,0,1,0,0,1,0,23,0,1,1,1,1,1,1,0,1,43,4,49,177,31,24,1
https://www.preetz.de,20,www.preetz.de,13,0,de,100,1,0.0326503,0.050895483,2,1,0,0,0,7,0.35,0,0,0,0,0,1,0.05,1,854,447,1,preetz,100,100,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,15,5,20,136,0,4,1
https://www.jotravelguide.com,28,www.jotravelguide.com,21,0,com,100,1,0.5229071,0.057891811,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,305,711,1,jotravelguide,100,100,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,7,6,9,26,0,6,1
http://www.p219.s1.seetong.com,29,www.p219.s1.seetong.com,23,0,com,51.52354571,0.733333333,0.5229071,0.049407462,3,3,0,0,0,11,0.379,4,0.138,0,0,0,3,0.103,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.hongkongairport.com,30,www.hongkongairport.com,23,0,com,100,1,0.5229071,0.061343669,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,425,1064,1,hongkongairport,100,100,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,25,3,7,81,2,16,1
https://www.homestylebakery.com,30,www.homestylebakery.com,23,0,com,100,1,0.5229071,0.058521641,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,958,8047,1,homestylebakery,100,100,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,9,22,43,119,8,137,1
https://www.rapp.com,19,www.rapp.com,12,0,com,100,1,0.5229071,0.061458953,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,334,397,1,rapp,100,100,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,25,1,11,33,0,4,1
https://www.margaritaville.com,29,www.margaritaville.com,22,0,com,100,1,0.5229071,0.062610695,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,941,421,1,margaritaville,100,100,1,0,1,0,0,1,0,4,0,1,1,1,0,0,0,0,1,18,7,28,54,0,27,1
https://metasupport100048912568.web.app/,40,metasupport100048912568.web.app,31,0,app,38.24141519,0.888888889,0.001502,0.031572749,3,1,0,0,0,17,0.425,12,0.3,0,0,0,3,0.075,1,43,107,1,metasupport100048912568web,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.mativision.com,25,www.mativision.com,18,0,com,100,1,0.5229071,0.065819213,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,847,3636,1,mativision,100,100,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,63,12,15,76,0,81,1
https://www.vetinst.no,21,www.vetinst.no,14,0,no,100,1,0.0023289,0.055577175,2,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,850,497,1,vetist,0,0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,4,6,28,88,0,16,1
https://ipfs.io/ipfs/bafkreif37p6mh7x2iyjhr5ymnizmesdwrchytmgoilejrahzie6rxk75j4,80,ipfs.io,7,0,io,9.962688145,1,0.0129268,0.038003297,2,0,0,0,0,59,0.738,10,0.125,0,0,0,3,0.037,1,9,88,1,ipfsipfsbafkreif37p6mh7x2iyjhr5ymnizmesdwrchytmgoilejrahzie6rxk75j4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.ketteringoh.org,26,www.ketteringoh.org,19,0,org,100,1,0.0799628,0.062083528,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,805,9381,1,ketteringoh,100,100,1,1,1,0,0,1,0,2,0,1,1,1,0,0,1,0,0,14,24,54,77,14,65,1
http://sakshishakya.github.io/netflix/,38,sakshishakya.github.io,22,0,io,64.3297491,0.684210526,0.0129268,0.047606475,2,1,0,0,0,27,0.711,0,0,0,0,0,4,0.105,0,9,50,1,sakshishakyagithubnetflix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.nccoastalpines.org,29,www.nccoastalpines.org,22,0,org,100,1,0.0799628,0.067353239,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,1822,1011,1,nccoastalpines,100,100,1,0,1,0,0,1,0,3,0,1,0,0,0,0,1,0,0,35,11,34,54,0,27,1
